sex,age_group,model_file,lumbar5_x,lumbar5_y,lumbar5_z,lumbar4_x,lumbar4_y,lumbar4_z,lumbar3_x,lumbar3_y,lumbar3_z,lumbar2_x,lumbar2_y,lumbar2_z,lumbar1_x,lumbar1_y,lumbar1_z,thoracic12_x,thoracic12_y,thoracic12_z,thoracic11_x,thoracic11_y,thoracic11_z,thoracic10_x,thoracic10_y,thoracic10_z,thoracic9_x,thoracic9_y,thoracic9_z,thoracic8_x,thoracic8_y,thoracic8_z,thoracic7_x,thoracic7_y,thoracic7_z,thoracic6_x,thoracic6_y,thoracic6_z,thoracic5_x,thoracic5_y,thoracic5_z,thoracic4_x,thoracic4_y,thoracic4_z,thoracic3_x,thoracic3_y,thoracic3_z,thoracic2_x,thoracic2_y,thoracic2_z,thoracic1_x,thoracic1_y,thoracic1_z
Male,Age5059,198_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015532,0.087151,0.0,-0.003292,0.119036,0.0,-0.00163,0.150749,0.0,-0.006842,0.183656,0.0,-0.014265,0.214984,0.0,-0.023287,0.24514,0.0,-0.032124,0.272947,0.0,-0.035829,0.299889,0.0,-0.038361,0.323692,0.0,-0.039242,0.34627,0.0,-0.039015,0.369174,0.0,-0.038107,0.391977,0.0,-0.035755,0.414255,0.0,-0.033112,0.434519,0.0,-0.028983,0.455231,0.0,-0.023935,0.473718,0.0,-0.018451,0.490328,0.0
Male,Age5059,231_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017793,0.099837,0.0,-0.003772,0.136364,0.0,-0.001868,0.172693,0.0,-0.008038,0.211648,0.0,-0.013657,0.248273,0.0,-0.021587,0.281481,0.0,-0.02895,0.312321,0.0,-0.035092,0.340924,0.0,-0.040703,0.367733,0.0,-0.042304,0.393767,0.0,-0.045175,0.41868,0.0,-0.045289,0.442758,0.0,-0.044347,0.465283,0.0,-0.040205,0.487095,0.0,-0.032676,0.510087,0.0,-0.024404,0.530424,0.0,-0.015893,0.548564,0.0
Male,Age5059,239_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019521,0.109536,0.0,-0.004138,0.149611,0.0,-0.002049,0.189468,0.0,-0.008365,0.229351,0.0,-0.009959,0.269375,0.0,-0.018192,0.305906,0.0,-0.027147,0.338146,0.0,-0.033873,0.36712,0.0,-0.040424,0.394151,0.0,-0.043297,0.419705,0.0,-0.044819,0.444898,0.0,-0.044843,0.468999,0.0,-0.042995,0.493671,0.0,-0.043052,0.516984,0.0,-0.041871,0.543502,0.0,-0.039123,0.567431,0.0,-0.035475,0.589111,0.0
Male,Age5059,246_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018448,0.103515,0.0,-0.003911,0.141386,0.0,-0.001937,0.179053,0.0,-0.007658,0.215177,0.0,-0.013279,0.250559,0.0,-0.020872,0.283349,0.0,-0.030964,0.312669,0.0,-0.037102,0.340882,0.0,-0.043303,0.366443,0.0,-0.046986,0.391588,0.0,-0.049729,0.414629,0.0,-0.053274,0.437314,0.0,-0.05397,0.458277,0.0,-0.05438,0.479343,0.0,-0.050918,0.504187,0.0,-0.046211,0.526458,0.0,-0.040857,0.546532,0.0
Male,Age5059,280_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018448,0.103515,0.0,-0.003911,0.141386,0.0,-0.001937,0.179053,0.0,-0.008078,0.217827,0.0,-0.014094,0.254837,0.0,-0.024085,0.288362,0.0,-0.035607,0.318707,0.0,-0.045097,0.347654,0.0,-0.050444,0.374428,0.0,-0.0527,0.400713,0.0,-0.056181,0.425345,0.0,-0.058959,0.449512,0.0,-0.058675,0.47229,0.0,-0.056184,0.49402,0.0,-0.051079,0.518579,0.0,-0.044903,0.540488,0.0,-0.038227,0.560162,0.0
Male,Age5059,286_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016393,0.091982,0.0,-0.003475,0.125635,0.0,-0.001721,0.159105,0.0,-0.00724,0.193952,0.0,-0.011576,0.228236,0.0,-0.017286,0.260131,0.0,-0.02506,0.289569,0.0,-0.030585,0.315946,0.0,-0.038141,0.338935,0.0,-0.043733,0.362144,0.0,-0.047386,0.384177,0.0,-0.049828,0.406217,0.0,-0.050485,0.428107,0.0,-0.049564,0.449435,0.0,-0.04254,0.470589,0.0,-0.034842,0.489294,0.0,-0.026932,0.505975,0.0
Male,Age5059,290_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018714,0.105004,0.0,-0.003967,0.143421,0.0,-0.001964,0.181629,0.0,-0.007739,0.218089,0.0,-0.014365,0.254494,0.0,-0.022842,0.289727,0.0,-0.030451,0.321874,0.0,-0.038159,0.350522,0.0,-0.043303,0.376733,0.0,-0.046321,0.400903,0.0,-0.049186,0.42435,0.0,-0.052959,0.446876,0.0,-0.053776,0.468887,0.0,-0.054833,0.490378,0.0,-0.053631,0.515795,0.0,-0.050934,0.538728,0.0,-0.04738,0.5595,0.0
Male,Age5059,314_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018714,0.105004,0.0,-0.003967,0.143421,0.0,-0.001964,0.181629,0.0,-0.007487,0.216497,0.0,-0.013948,0.2497,0.0,-0.023852,0.280957,0.0,-0.035414,0.307512,0.0,-0.04589,0.331728,0.0,-0.052073,0.355393,0.0,-0.056517,0.378641,0.0,-0.059304,0.401174,0.0,-0.060539,0.423587,0.0,-0.059949,0.445534,0.0,-0.056856,0.467516,0.0,-0.051685,0.49243,0.0,-0.045427,0.514656,0.0,-0.038662,0.534615,0.0
Male,Age5059,330_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015775,0.088518,0.0,-0.003344,0.120904,0.0,-0.001656,0.153113,0.0,-0.007341,0.189006,0.0,-0.016984,0.221454,0.0,-0.031606,0.248272,0.0,-0.043796,0.274141,0.0,-0.053156,0.299029,0.0,-0.055358,0.323334,0.0,-0.051842,0.346567,0.0,-0.048476,0.36882,0.0,-0.039746,0.390011,0.0,-0.030849,0.41074,0.0,-0.024195,0.43079,0.0,-0.016331,0.450747,0.0,-0.00795,0.468315,0.0,0.000529,0.483927,0.0
Male,Age5059,337_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018185,0.102036,0.0,-0.003855,0.139367,0.0,-0.001909,0.176495,0.0,-0.007423,0.21131,0.0,-0.007718,0.246492,0.0,-0.014147,0.278494,0.0,-0.021757,0.306653,0.0,-0.028591,0.333118,0.0,-0.030982,0.358182,0.0,-0.034094,0.381764,0.0,-0.033456,0.404385,0.0,-0.034092,0.426373,0.0,-0.032728,0.444807,0.0,-0.028217,0.462011,0.0,-0.018518,0.484755,0.0,-0.008297,0.50473,0.0,0.001972,0.522448,0.0
Male,Age5059,406_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018714,0.105004,0.0,-0.003967,0.143421,0.0,-0.001964,0.181629,0.0,-0.007333,0.215529,0.0,-0.016766,0.248708,0.0,-0.024219,0.281969,0.0,-0.028429,0.312174,0.0,-0.031879,0.340257,0.0,-0.032957,0.366416,0.0,-0.033626,0.390589,0.0,-0.032849,0.413535,0.0,-0.03264,0.435821,0.0,-0.029772,0.457437,0.0,-0.026662,0.478903,0.0,-0.020776,0.503658,0.0,-0.01388,0.525694,0.0,-0.006542,0.54545,0.0
Male,Age5059,410_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.021615,0.121285,0.0,-0.004581,0.165658,0.0,-0.002268,0.209791,0.0,-0.00835,0.24819,0.0,-0.010216,0.287666,0.0,-0.017195,0.324473,0.0,-0.02581,0.358445,0.0,-0.0316,0.390752,0.0,-0.03657,0.420578,0.0,-0.038361,0.448463,0.0,-0.041527,0.474886,0.0,-0.044123,0.499196,0.0,-0.044448,0.523379,0.0,-0.0425,0.54712,0.0,-0.035893,0.575759,0.0,-0.0281,0.601266,0.0,-0.019778,0.624141,0.0
Male,Age5059,468_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019795,0.111068,0.0,-0.004196,0.151703,0.0,-0.002078,0.192118,0.0,-0.007775,0.228089,0.0,-0.013721,0.261114,0.0,-0.025699,0.291651,0.0,-0.034689,0.317713,0.0,-0.040701,0.345722,0.0,-0.046397,0.37248,0.0,-0.050975,0.397063,0.0,-0.053105,0.42091,0.0,-0.05343,0.445291,0.0,-0.051427,0.469097,0.0,-0.047475,0.492312,0.0,-0.040401,0.51828,0.0,-0.032354,0.54134,0.0,-0.023918,0.561974,0.0
Male,Age5059,497_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019932,0.111838,0.0,-0.004225,0.152755,0.0,-0.002092,0.19345,0.0,-0.007932,0.230321,0.0,-0.010745,0.266442,0.0,-0.018535,0.300424,0.0,-0.029337,0.332551,0.0,-0.039327,0.361323,0.0,-0.047497,0.387868,0.0,-0.051625,0.414309,0.0,-0.057842,0.439619,0.0,-0.059289,0.464806,0.0,-0.059504,0.488856,0.0,-0.056238,0.511861,0.0,-0.049825,0.538193,0.0,-0.042352,0.561623,0.0,-0.034422,0.582622,0.0
Male,Age5059,519_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017793,0.099837,0.0,-0.003772,0.136364,0.0,-0.001868,0.172693,0.0,-0.007634,0.209098,0.0,-0.013631,0.24302,0.0,-0.019381,0.273705,0.0,-0.023386,0.303039,0.0,-0.024553,0.331392,0.0,-0.025457,0.358298,0.0,-0.024869,0.383283,0.0,-0.025908,0.406723,0.0,-0.025395,0.431227,0.0,-0.025087,0.455283,0.0,-0.022586,0.481127,0.0,-0.01775,0.504832,0.0,-0.011872,0.525985,0.0,-0.005504,0.544984,0.0
Male,Age5059,644_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019657,0.1103,0.0,-0.004166,0.150655,0.0,-0.002063,0.190791,0.0,-0.007978,0.228138,0.0,-0.015209,0.265216,0.0,-0.025074,0.299617,0.0,-0.034718,0.331245,0.0,-0.041822,0.360497,0.0,-0.047132,0.387989,0.0,-0.051686,0.41383,0.0,-0.053959,0.439742,0.0,-0.052662,0.465339,0.0,-0.05046,0.490209,0.0,-0.04588,0.513862,0.0,-0.038826,0.539643,0.0,-0.030808,0.562535,0.0,-0.022407,0.583017,0.0
Male,Age5059,802_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016268,0.091284,0.0,-0.003448,0.124681,0.0,-0.001708,0.157898,0.0,-0.007293,0.19316,0.0,-0.011547,0.228522,0.0,-0.020357,0.26088,0.0,-0.029407,0.289274,0.0,-0.036646,0.315155,0.0,-0.043742,0.340333,0.0,-0.046609,0.364649,0.0,-0.050196,0.389779,0.0,-0.052399,0.413264,0.0,-0.053516,0.434618,0.0,-0.053198,0.456074,0.0,-0.05094,0.478079,0.0,-0.047502,0.497856,0.0,-0.043424,0.515717,0.0
Male,Age5059,829_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019115,0.107258,0.0,-0.004052,0.146499,0.0,-0.002006,0.185528,0.0,-0.007922,0.222881,0.0,-0.010517,0.26203,0.0,-0.016349,0.298053,0.0,-0.021559,0.332533,0.0,-0.024278,0.364294,0.0,-0.02723,0.394658,0.0,-0.028162,0.422468,0.0,-0.032284,0.448787,0.0,-0.036502,0.47416,0.0,-0.040668,0.498554,0.0,-0.042504,0.522523,0.0,-0.039962,0.54839,0.0,-0.036024,0.571645,0.0,-0.031324,0.592653,0.0
Male,Age5059,841_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018185,0.102036,0.0,-0.003855,0.139367,0.0,-0.001909,0.176495,0.0,-0.007572,0.212255,0.0,-0.012276,0.246736,0.0,-0.01743,0.278397,0.0,-0.022269,0.307826,0.0,-0.025369,0.335093,0.0,-0.0293,0.361448,0.0,-0.03346,0.386124,0.0,-0.0361,0.409452,0.0,-0.039664,0.432178,0.0,-0.038703,0.454803,0.0,-0.037559,0.476567,0.0,-0.03595,0.501241,0.0,-0.032931,0.523474,0.0,-0.029117,0.543595,0.0
Male,Age5059,909_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.022191,0.124519,0.0,-0.004703,0.170076,0.0,-0.002329,0.215385,0.0,-0.008553,0.254686,0.0,-0.016018,0.292523,0.0,-0.026229,0.327429,0.0,-0.035457,0.358979,0.0,-0.044492,0.386967,0.0,-0.048579,0.413915,0.0,-0.054095,0.439885,0.0,-0.05975,0.463671,0.0,-0.061412,0.487887,0.0,-0.062,0.510926,0.0,-0.05669,0.53437,0.0,-0.042782,0.561148,0.0,-0.028497,0.584508,0.0,-0.014361,0.605117,0.0
Male,Age5059,921_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.008234,0.222427,0.0,-0.014001,0.259513,0.0,-0.025093,0.294268,0.0,-0.036095,0.326146,0.0,-0.045712,0.354687,0.0,-0.053894,0.379732,0.0,-0.060085,0.402467,0.0,-0.065955,0.425907,0.0,-0.067689,0.450044,0.0,-0.067632,0.473366,0.0,-0.064233,0.494498,0.0,-0.058493,0.519474,0.0,-0.051716,0.541719,0.0,-0.044477,0.561672,0.0
Male,Age5059,951_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019385,0.108774,0.0,-0.004109,0.14857,0.0,-0.002035,0.18815,0.0,-0.007973,0.225644,0.0,-0.00653,0.26336,0.0,-0.010691,0.298833,0.0,-0.018069,0.333546,0.0,-0.023856,0.365197,0.0,-0.027527,0.393852,0.0,-0.030033,0.420345,0.0,-0.033638,0.445846,0.0,-0.035154,0.470605,0.0,-0.036001,0.494534,0.0,-0.03537,0.517656,0.0,-0.032723,0.543881,0.0,-0.028668,0.567455,0.0,-0.023845,0.588746,0.0
Male,Age5059,966_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016393,0.091982,0.0,-0.003475,0.125635,0.0,-0.001721,0.159105,0.0,-0.007,0.19244,0.0,-0.012236,0.22423,0.0,-0.017008,0.253741,0.0,-0.024427,0.282433,0.0,-0.02838,0.309518,0.0,-0.031339,0.335397,0.0,-0.028208,0.359967,0.0,-0.027259,0.383208,0.0,-0.025584,0.405461,0.0,-0.022162,0.426583,0.0,-0.017342,0.446619,0.0,-0.008578,0.467114,0.0,0.000653,0.485112,0.0,0.009926,0.501075,0.0
Male,Age5059,974_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018185,0.102036,0.0,-0.003855,0.139367,0.0,-0.001909,0.176495,0.0,-0.007468,0.211592,0.0,-0.013065,0.248179,0.0,-0.01515,0.283867,0.0,-0.020231,0.316696,0.0,-0.024099,0.346295,0.0,-0.028352,0.374761,0.0,-0.030537,0.400287,0.0,-0.033166,0.423853,0.0,-0.036881,0.446349,0.0,-0.036679,0.469663,0.0,-0.035136,0.491925,0.0,-0.025874,0.51485,0.0,-0.016038,0.535017,0.0,-0.00611,0.552929,0.0
Male,Age5059,996_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01898,0.106504,0.0,-0.004023,0.14547,0.0,-0.001992,0.184224,0.0,-0.008125,0.222947,0.0,-0.014544,0.259866,0.0,-0.023756,0.291836,0.0,-0.031613,0.320861,0.0,-0.039008,0.348783,0.0,-0.042325,0.376875,0.0,-0.045065,0.403267,0.0,-0.04741,0.428476,0.0,-0.050229,0.454043,0.0,-0.053136,0.476831,0.0,-0.055808,0.498607,0.0,-0.051934,0.524123,0.0,-0.046813,0.546977,0.0,-0.041053,0.567562,0.0
Male,Age6069,113_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017534,0.098385,0.0,-0.003717,0.134381,0.0,-0.00184,0.170181,0.0,-0.007423,0.205427,0.0,-0.012036,0.239834,0.0,-0.018801,0.271246,0.0,-0.025911,0.300282,0.0,-0.029379,0.3271,0.0,-0.030638,0.353131,0.0,-0.032243,0.37786,0.0,-0.032844,0.400513,0.0,-0.031096,0.423067,0.0,-0.028993,0.44544,0.0,-0.023533,0.466648,0.0,-0.016433,0.489408,0.0,-0.008565,0.509561,0.0,-0.000431,0.527555,0.0
Male,Age6069,123_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015532,0.087151,0.0,-0.003292,0.119036,0.0,-0.00163,0.150749,0.0,-0.006832,0.183592,0.0,-0.015178,0.215759,0.0,-0.026479,0.24719,0.0,-0.039196,0.275648,0.0,-0.050526,0.302213,0.0,-0.056017,0.328184,0.0,-0.058951,0.353324,0.0,-0.060452,0.376823,0.0,-0.060764,0.400743,0.0,-0.061348,0.423526,0.0,-0.061242,0.445234,0.0,-0.05964,0.466293,0.0,-0.056857,0.485254,0.0,-0.053415,0.502404,0.0
Male,Age6069,131_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017923,0.100568,0.0,-0.003799,0.137361,0.0,-0.001881,0.173956,0.0,-0.007613,0.210145,0.0,-0.006534,0.24592,0.0,-0.012489,0.279973,0.0,-0.019045,0.310778,0.0,-0.027763,0.340421,0.0,-0.035808,0.36767,0.0,-0.041556,0.393142,0.0,-0.047935,0.417916,0.0,-0.054715,0.441929,0.0,-0.0563,0.464997,0.0,-0.056046,0.487375,0.0,-0.0546,0.511702,0.0,-0.051751,0.533633,0.0,-0.048108,0.553485,0.0
Male,Age6069,136_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019385,0.108774,0.0,-0.004109,0.14857,0.0,-0.002035,0.18815,0.0,-0.006881,0.218747,0.0,-0.007475,0.252759,0.0,-0.011654,0.287109,0.0,-0.013219,0.318627,0.0,-0.015172,0.348323,0.0,-0.018657,0.374991,0.0,-0.022649,0.400542,0.0,-0.026282,0.424596,0.0,-0.029282,0.448586,0.0,-0.031552,0.471976,0.0,-0.030737,0.495364,0.0,-0.025106,0.521114,0.0,-0.018379,0.544068,0.0,-0.011151,0.564668,0.0
Male,Age6069,143_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017277,0.096944,0.0,-0.003662,0.132412,0.0,-0.001813,0.167687,0.0,-0.006434,0.19686,0.0,-0.015874,0.223315,0.0,-0.032299,0.24957,0.0,-0.044166,0.276259,0.0,-0.050426,0.303674,0.0,-0.056337,0.327054,0.0,-0.058789,0.348676,0.0,-0.054577,0.370937,0.0,-0.054909,0.393437,0.0,-0.048904,0.414313,0.0,-0.045275,0.43562,0.0,-0.041174,0.458751,0.0,-0.035997,0.479431,0.0,-0.030291,0.498033,0.0
Male,Age6069,203_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016145,0.090589,0.0,-0.003422,0.123732,0.0,-0.001695,0.156695,0.0,-0.007105,0.190854,0.0,-0.016387,0.221324,0.0,-0.027237,0.245747,0.0,-0.028252,0.276077,0.0,-0.02829,0.305329,0.0,-0.027985,0.3332,0.0,-0.027866,0.359825,0.0,-0.029376,0.38505,0.0,-0.030774,0.408776,0.0,-0.029989,0.432143,0.0,-0.026287,0.455031,0.0,-0.021957,0.476552,0.0,-0.016675,0.495759,0.0,-0.010943,0.513013,0.0
Male,Age6069,220_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018054,0.1013,0.0,-0.003827,0.138362,0.0,-0.001895,0.175223,0.0,-0.007751,0.212194,0.0,-0.013276,0.24814,0.0,-0.023776,0.279106,0.0,-0.034623,0.307497,0.0,-0.043732,0.334324,0.0,-0.050777,0.359052,0.0,-0.055109,0.383363,0.0,-0.058515,0.406971,0.0,-0.059212,0.431501,0.0,-0.057806,0.454548,0.0,-0.053795,0.477193,0.0,-0.046818,0.500729,0.0,-0.039012,0.521592,0.0,-0.0309,0.540235,0.0
Male,Age6069,236_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015898,0.089206,0.0,-0.00337,0.121843,0.0,-0.001669,0.154302,0.0,-0.007078,0.188453,0.0,-0.010725,0.223011,0.0,-0.020941,0.252961,0.0,-0.030873,0.279786,0.0,-0.03789,0.307107,0.0,-0.04326,0.331709,0.0,-0.047573,0.355274,0.0,-0.050999,0.377097,0.0,-0.05315,0.399237,0.0,-0.055647,0.420495,0.0,-0.057493,0.441261,0.0,-0.056843,0.462869,0.0,-0.054888,0.482387,0.0,-0.052173,0.500084,0.0
Male,Age6069,324_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.007933,0.220523,0.0,-0.015349,0.256219,0.0,-0.026126,0.285887,0.0,-0.037804,0.313548,0.0,-0.046141,0.339974,0.0,-0.052447,0.365222,0.0,-0.056956,0.389587,0.0,-0.061205,0.413174,0.0,-0.064589,0.436443,0.0,-0.065574,0.459858,0.0,-0.063903,0.483396,0.0,-0.058543,0.508456,0.0,-0.052104,0.530801,0.0,-0.045167,0.550861,0.0
Male,Age6069,422_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019521,0.109536,0.0,-0.004138,0.149611,0.0,-0.002049,0.189468,0.0,-0.00804,0.227298,0.0,-0.008859,0.263966,0.0,-0.01572,0.298775,0.0,-0.022247,0.331806,0.0,-0.029572,0.360531,0.0,-0.036731,0.387041,0.0,-0.042356,0.41262,0.0,-0.046005,0.437238,0.0,-0.049018,0.460689,0.0,-0.050003,0.484353,0.0,-0.048583,0.506144,0.0,-0.042184,0.531904,0.0,-0.03476,0.554819,0.0,-0.026899,0.57535,0.0
Male,Age6069,501_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017405,0.097663,0.0,-0.003689,0.133395,0.0,-0.001827,0.168932,0.0,-0.007456,0.204473,0.0,-0.014085,0.238731,0.0,-0.025356,0.268447,0.0,-0.032202,0.297714,0.0,-0.038315,0.3246,0.0,-0.039517,0.351131,0.0,-0.036726,0.376615,0.0,-0.03355,0.401079,0.0,-0.030883,0.425189,0.0,-0.027397,0.448873,0.0,-0.024192,0.471603,0.0,-0.019205,0.494738,0.0,-0.013227,0.515365,0.0,-0.006792,0.53388,0.0
Male,Age6069,547_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.020906,0.117302,0.0,-0.004431,0.160218,0.0,-0.002194,0.202902,0.0,-0.008089,0.24012,0.0,-0.022955,0.271076,0.0,-0.034243,0.302101,0.0,-0.041777,0.331624,0.0,-0.043276,0.359551,0.0,-0.046189,0.387418,0.0,-0.050029,0.411843,0.0,-0.053245,0.437276,0.0,-0.054716,0.461666,0.0,-0.055447,0.486517,0.0,-0.052407,0.509565,0.0,-0.05001,0.537889,0.0,-0.046047,0.563378,0.0,-0.041217,0.58642,0.0
Male,Age6069,579_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019657,0.1103,0.0,-0.004166,0.150655,0.0,-0.002063,0.190791,0.0,-0.007604,0.225774,0.0,-0.016231,0.260792,0.0,-0.029797,0.293,0.0,-0.041354,0.321499,0.0,-0.050407,0.347671,0.0,-0.057284,0.370818,0.0,-0.059432,0.394527,0.0,-0.061641,0.416407,0.0,-0.059675,0.438168,0.0,-0.055251,0.461022,0.0,-0.048799,0.484602,0.0,-0.04054,0.510023,0.0,-0.031454,0.532512,0.0,-0.022098,0.552576,0.0
Male,Age6069,599_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016021,0.089896,0.0,-0.003396,0.122785,0.0,-0.001682,0.155496,0.0,-0.007208,0.190388,0.0,-0.010262,0.225149,0.0,-0.016454,0.256901,0.0,-0.021687,0.287208,0.0,-0.025767,0.315234,0.0,-0.031312,0.340882,0.0,-0.034543,0.364777,0.0,-0.038289,0.388198,0.0,-0.042037,0.410754,0.0,-0.044255,0.432975,0.0,-0.044828,0.454533,0.0,-0.04491,0.476317,0.0,-0.043604,0.496043,0.0,-0.041473,0.513959,0.0
Male,Age6069,604_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.007539,0.218033,0.0,-0.009678,0.25426,0.0,-0.016221,0.288622,0.0,-0.023276,0.318706,0.0,-0.029815,0.346714,0.0,-0.035697,0.373416,0.0,-0.041963,0.398637,0.0,-0.045281,0.423118,0.0,-0.049356,0.447466,0.0,-0.05036,0.470809,0.0,-0.048378,0.494693,0.0,-0.043715,0.519892,0.0,-0.037898,0.542408,0.0,-0.031521,0.562652,0.0
Male,Age6069,613_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.020208,0.113386,0.0,-0.004283,0.154869,0.0,-0.002121,0.196128,0.0,-0.007895,0.232585,0.0,-0.013164,0.268459,0.0,-0.021126,0.300127,0.0,-0.029453,0.328633,0.0,-0.036586,0.355634,0.0,-0.040639,0.384531,0.0,-0.043762,0.411252,0.0,-0.046419,0.43757,0.0,-0.048238,0.463871,0.0,-0.048156,0.48954,0.0,-0.04566,0.513805,0.0,-0.040732,0.540836,0.0,-0.034561,0.564994,0.0,-0.027782,0.586718,0.0
Male,Age6069,622_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016643,0.093387,0.0,-0.003528,0.127553,0.0,-0.001747,0.161534,0.0,-0.007214,0.196051,0.0,-0.011104,0.229152,0.0,-0.018889,0.260492,0.0,-0.026508,0.28983,0.0,-0.029574,0.31717,0.0,-0.0329,0.342224,0.0,-0.032615,0.366514,0.0,-0.032463,0.388637,0.0,-0.031705,0.409805,0.0,-0.030464,0.43112,0.0,-0.025226,0.450768,0.0,-0.015055,0.470983,0.0,-0.004567,0.48864,0.0,0.005835,0.504231,0.0
Male,Age6069,630_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018316,0.102774,0.0,-0.003882,0.140375,0.0,-0.001923,0.177772,0.0,-0.007155,0.210811,0.0,-0.010422,0.244661,0.0,-0.018249,0.276918,0.0,-0.026058,0.305845,0.0,-0.030756,0.3335,0.0,-0.033233,0.360061,0.0,-0.036637,0.384594,0.0,-0.038596,0.409181,0.0,-0.041599,0.432783,0.0,-0.045154,0.455809,0.0,-0.047634,0.477851,0.0,-0.048039,0.502752,0.0,-0.04683,0.52532,0.0,-0.044649,0.545831,0.0
Male,Age6069,636_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016769,0.094093,0.0,-0.003554,0.128518,0.0,-0.00176,0.162756,0.0,-0.007507,0.199038,0.0,-0.013359,0.2352,0.0,-0.021419,0.268946,0.0,-0.029571,0.300681,0.0,-0.036937,0.330166,0.0,-0.041636,0.357569,0.0,-0.04431,0.383225,0.0,-0.046061,0.406964,0.0,-0.047398,0.429361,0.0,-0.046981,0.451813,0.0,-0.044104,0.47379,0.0,-0.037147,0.495504,0.0,-0.029474,0.51472,0.0,-0.021564,0.531868,0.0
Male,Age6069,674_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.007831,0.21988,0.0,-0.011201,0.255419,0.0,-0.0181,0.289153,0.0,-0.026479,0.31883,0.0,-0.036327,0.344549,0.0,-0.042521,0.369256,0.0,-0.045562,0.394301,0.0,-0.048242,0.418369,0.0,-0.048601,0.442327,0.0,-0.046636,0.465792,0.0,-0.045517,0.487809,0.0,-0.04053,0.512946,0.0,-0.034424,0.535385,0.0,-0.027787,0.555546,0.0
Male,Age6069,685_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017149,0.096227,0.0,-0.003635,0.131433,0.0,-0.0018,0.166448,0.0,-0.007873,0.204788,0.0,-0.016528,0.240105,0.0,-0.026527,0.272714,0.0,-0.036862,0.303108,0.0,-0.042026,0.333467,0.0,-0.044854,0.360759,0.0,-0.045885,0.386467,0.0,-0.047119,0.41134,0.0,-0.048706,0.435543,0.0,-0.049113,0.458779,0.0,-0.049492,0.481142,0.0,-0.044578,0.503936,0.0,-0.038687,0.52426,0.0,-0.032347,0.542503,0.0
